Time (ms),A2-A3 (V)
23.445,0.49809
23.468,0.62235
23.492,0.56152
23.515,0.49444
23.539,0.55996
23.562,0.57977
23.586,0.49513
23.61,0.56187
23.633,0.55561
23.657,0.5139
23.68,0.57056
23.704,0.57994
23.727,0.48627
23.751,0.56708
23.774,0.55596
23.798,0.49218
23.821,0.56169
23.845,0.59037
23.869,0.50121
23.892,0.54397
23.916,0.57438
23.939,0.51251
23.963,0.5146
23.986,0.57942
24.01,0.51182
24.033,0.50243
24.057,0.5749
24.08,0.49687
24.104,0.5391
24.127,0.56951
24.151,0.4788
24.175,0.42092
24.198,0.38217
24.222,0.24748
24.245,0.15815
24.269,0.19691
24.292,0.1373
24.316,0.10427
24.339,0.16458
24.363,0.14529
24.386,0.13399
24.41,0.20386
24.433,0.23462
24.457,0.22749
24.481,0.32708
24.504,0.34254
24.528,0.29649
24.551,0.37765
24.575,0.38582
24.598,0.37904
24.622,0.4237
24.645,0.47219
24.669,0.42353
24.692,0.44213
24.716,0.50278
24.739,0.47428
24.763,0.46263
24.787,0.52572
24.81,0.45429
24.834,0.47584
24.857,0.5318
24.881,0.46107
24.904,0.43882
24.928,0.55752
24.951,0.46176
24.975,0.49392
24.998,0.56604
25.022,0.49009
25.045,0.48557
25.069,0.55804
25.093,0.50139
25.116,0.48123
25.14,0.5504
25.163,0.51703
25.187,0.47445
25.21,0.51842
25.234,0.52329
25.257,0.46298
25.281,0.54014
25.304,0.54657
25.328,0.46698
25.351,0.54362
25.375,0.53041
25.399,0.4595
25.422,0.51234
25.446,0.54657
25.469,0.46507
25.493,0.53354
25.516,0.55144
25.54,0.49739
25.563,0.51251
25.587,0.54049
25.61,0.48366
25.634,0.53059
25.657,0.55909
25.681,0.46941
25.705,0.5245
25.728,0.54327
25.752,0.50452
25.775,0.48609
25.799,0.56326
25.822,0.48505
25.846,0.50226
25.869,0.53111
25.893,0.50313
25.916,0.49218
25.94,0.53788
25.963,0.52485
25.987,0.51703
26.011,0.5782
26.034,0.50695
26.058,0.49339
26.081,0.5318
26.105,0.51651
26.128,0.47289
26.152,0.55353
26.175,0.55196
26.199,0.46437
26.222,0.52815
26.246,0.53041
26.269,0.47862
26.293,0.52224
26.317,0.53041
26.34,0.49322
26.364,0.50382
26.387,0.54727
26.411,0.51408
26.434,0.49722
26.458,0.55457
26.481,0.45533
26.505,0.49009
26.528,0.56552
26.552,0.48662
26.575,0.45985
26.599,0.55161
26.623,0.48523
26.646,0.51494
26.67,0.56378
26.693,0.48714
26.717,0.48401
26.74,0.5464
26.764,0.50104
26.787,0.48644
26.811,0.55926
26.834,0.50434
26.858,0.46872
26.881,0.54866
26.905,0.51373
26.929,0.44821
26.952,0.5245
26.976,0.5139
26.999,0.43361
27.023,0.55509
27.046,0.50261
27.07,0.47184
27.093,0.50174
27.117,0.54849
27.14,0.4781
27.164,0.51338
27.188,0.5497
27.211,0.496
27.235,0.50556
27.258,0.54379
27.282,0.48105
27.305,0.51251
27.329,0.54849
27.352,0.47567
27.376,0.50191
27.399,0.55075
27.423,0.47688
27.446,0.48297
27.47,0.54692
27.494,0.48418
27.517,0.49791
27.541,0.52033
27.564,0.49287
27.588,0.49044
27.611,0.56083
27.635,0.492
27.658,0.48384
27.682,0.55961
27.705,0.5033
27.729,0.46576
27.752,0.56552
27.776,0.51772
27.8,0.48279
27.823,0.55353
27.847,0.52346
27.87,0.45898
27.894,0.53858
27.917,0.54258
27.941,0.47984
27.964,0.51755
27.988,0.53632
28.011,0.50608
28.035,0.4894
28.058,0.54518
28.082,0.47445
28.106,0.50608
28.129,0.54223
28.153,0.4927
28.176,0.4854
28.2,0.55422
28.223,0.49426
28.247,0.46402
28.27,0.5172
28.294,0.49079
28.317,0.49131
28.341,0.54571
28.364,0.47775
28.388,0.48992
28.412,0.52972
28.435,0.50417
28.459,0.47045
28.482,0.57925
28.506,0.49704
28.529,0.45029
28.553,0.53684
28.576,0.52885
28.6,0.44578
28.623,0.52728
28.647,0.51946
28.67,0.43987
28.694,0.53702
28.718,0.51008
28.741,0.45586
28.765,0.52555
28.788,0.53649
28.812,0.45725
28.835,0.51825
28.859,0.54032
28.882,0.46802
28.906,0.50226
28.929,0.53406
28.953,0.45968
28.976,0.48627
