Timestamp(ms),Current(uA),D0-D7
51246,892.260,10000000
51247,892.690,10000000
51248,892.315,10000000
51249,893.164,10000000
51250,893.178,10000000
51251,892.692,10000000
51252,892.019,10000000
51253,890.864,10000000
51254,890.527,10000000
51255,891.732,10000000
51256,891.529,10000000
51257,892.245,10000000
51258,891.049,10000000
51259,890.853,10000000
51260,890.648,10000000
51261,877.148,10000000
51262,868.304,10000000
51263,881.361,10000000
51264,887.217,10000000
51265,889.557,10000000
51266,891.334,10000000
51267,891.487,10000000
51268,890.575,10000000
51269,890.884,10000000
51270,890.885,10000000
51271,892.498,10000000
51272,890.294,10000000
51273,890.579,10000000
51274,890.888,10000000
51275,890.516,10000000
51276,891.778,10000000
51277,891.407,10000000
51278,891.138,10000000
51279,890.858,10000000
51280,891.290,10000000
51281,891.391,10000000
51282,890.921,10000000
51283,890.911,10000000
51284,891.499,10000000
51285,891.994,10000000
51286,890.647,10000000
51287,890.174,10000000
51288,891.801,10000000
51289,891.976,10000000
51290,893.971,10000000
51291,893.289,10000000
51292,891.309,10000000
51293,892.303,10000000
51294,892.243,10000000
51295,892.328,10000000
51296,891.955,10000000
51297,892.125,10000000
51298,890.848,10000000
51299,890.756,10000000
51300,890.945,10000000
51301,890.227,10000000
51302,891.525,10000000
51303,891.411,10000000
51304,890.197,10000000
51305,890.470,10000000
51306,891.077,10000000
51307,890.069,10000000
51308,891.054,10000000
51309,891.363,10000000
51310,891.568,10000000
51311,892.026,10000000
51312,890.835,10000000
51313,891.379,10000000
51314,890.644,10000000
51315,876.217,10000000
51316,867.049,10000000
51317,881.584,10000000
51318,887.742,10000000
51319,889.691,10000000
51320,890.630,10000000
51321,891.872,10000000
51322,890.896,10000000
51323,890.768,10000000
51324,891.123,10000000
51325,891.107,10000000
51326,890.009,10000000
51327,890.336,10000000
51328,890.954,10000000
51329,890.827,10000000
51330,891.269,10000000
51331,889.800,10000000
51332,889.788,10000000
51333,890.690,10000000
51334,891.337,10000000
51335,890.832,10000000
51336,891.540,10000000
51337,891.164,10000000
51338,891.634,10000000
51339,890.749,10000000
51340,891.194,10000000
51341,891.170,10000000
51342,890.700,10000000
51343,891.585,10000000
51344,890.196,10000000
51345,888.156,10000000
51346,888.493,10000000
51347,889.619,10000000
51348,891.209,10000000
51349,891.312,10000000
51350,890.589,10000000
51351,890.605,10000000
51352,890.526,10000000
51353,890.544,10000000
51354,890.762,10000000
51355,890.959,10000000
51356,890.468,10000000
51357,890.648,10000000
51358,891.117,10000000
51359,890.576,10000000
51360,890.241,10000000
51361,890.985,10000000
51362,890.444,10000000
51363,890.029,10000000
51364,890.247,10000000
51365,890.781,10000000
51366,890.829,10000000
51367,892.260,10000000
51368,891.207,10000000
51369,875.459,10000000
51370,868.251,10000000
51371,883.096,10000000
51372,888.529,10000000
51373,879.609,10000000
51374,886.880,10000000
51375,889.210,10000000
51376,890.096,10000000
51377,890.384,10000000
51378,889.788,10000000
51379,889.554,10000000
51380,889.856,10000000
51381,889.656,10000000
51382,890.281,10000000
51383,890.735,10000000
51384,890.775,10000000
51385,889.906,10000000
51386,889.950,10000000
51387,889.545,10000000
51388,890.163,10000000
51389,889.518,10000000
51390,889.428,10000000
51391,889.273,10000000
51392,890.396,10000000
51393,891.176,10000000
51394,891.379,10000000
51395,891.263,10000000
51396,891.007,10000000
51397,888.964,10000000
51398,889.468,10000000
51399,890.337,10000000
51400,889.887,10000000
51401,889.645,10000000
51402,890.159,10000000
51403,889.070,10000000
51404,890.859,10000000
51405,889.631,10000000
51406,889.833,10000000
51407,890.440,10000000
51408,891.157,10000000
51409,891.064,10000000
51410,892.011,10000000
51411,891.403,10000000
51412,891.391,10000000
51413,890.972,10000000
51414,890.596,10000000
51415,890.805,10000000
51416,889.731,10000000
51417,889.834,10000000
51418,891.014,10000000
51419,889.753,10000000
51420,889.020,10000000
51421,889.194,10000000
51422,889.760,10000000
51423,873.335,10000000
51424,867.868,10000000
51425,882.967,10000000
51426,888.510,10000000
51427,889.221,10000000
51428,889.793,10000000
51429,891.296,10000000
51430,890.288,10000000
51431,891.554,10000000
51432,890.621,10000000
51433,890.666,10000000
51434,890.847,10000000
51435,891.090,10000000
51436,891.408,10000000
51437,891.349,10000000
51438,889.719,10000000
51439,890.333,10000000
51440,891.492,10000000
51441,891.534,10000000
51442,890.229,10000000
51443,890.075,10000000
51444,890.590,10000000
51445,890.964,10000000
51446,890.378,10000000
51447,890.294,10000000
51448,891.281,10000000
51449,891.551,10000000
51450,891.338,10000000
51451,892.317,10000000
51452,892.057,10000000
51453,891.466,10000000
51454,891.406,10000000
51455,890.764,10000000
51456,890.309,10000000
51457,890.522,10000000
51458,890.252,10000000
51459,890.679,10000000
51460,890.095,10000000
51461,890.450,10000000
51462,890.085,10000000
51463,889.235,10000000
51464,889.562,10000000
51465,890.573,10000000
51466,891.752,10000000
51467,891.250,10000000
51468,891.121,10000000
51469,890.817,10000000
51470,891.944,10000000
51471,892.493,10000000
51472,891.591,10000000
51473,891.125,10000000
51474,890.567,10000000
51475,890.284,10000000
51476,890.785,10000000
51477,872.762,10000000
51478,870.214,10000000
51479,884.972,10000000
51480,888.195,10000000
51481,890.162,10000000
51482,890.974,10000000
51483,890.423,10000000
51484,889.786,10000000
51485,890.376,10000000
51486,891.506,10000000
51487,891.499,10000000
51488,891.824,10000000
51489,893.074,10000000
51490,891.701,10000000
51491,891.640,10000000
51492,891.498,10000000
51493,890.906,10000000
51494,891.921,10000000
51495,891.740,10000000
51496,891.019,10000000
51497,891.057,10000000
51498,890.566,10000000
51499,891.268,10000000
51500,889.833,10000000
51501,890.668,10000000
51502,890.740,10000000
51503,890.359,10000000
51504,889.295,10000000
51505,890.544,10000000
51506,891.117,10000000
51507,891.823,10000000
51508,890.847,10000000
51509,890.971,10000000
51510,891.293,10000000
51511,889.981,10000000
51512,890.067,10000000
51513,891.115,10000000
51514,889.082,10000000
51515,888.378,10000000
51516,891.114,10000000
51517,892.153,10000000
51518,891.564,10000000
51519,891.436,10000000
51520,890.237,10000000
51521,890.567,10000000
51522,890.561,10000000
51523,890.475,10000000
51524,889.045,10000000
51525,890.204,10000000
51526,890.308,10000000
51527,889.864,10000000
51528,890.799,10000000
51529,890.638,10000000
51530,890.928,10000000
51531,872.988,10000000
51532,871.468,10000000
51533,883.914,10000000
51534,888.884,10000000
51535,890.465,10000000
51536,890.869,10000000
51537,892.348,10000000
51538,890.752,10000000
51539,890.813,10000000
51540,891.442,10000000
51541,890.638,10000000
51542,890.299,10000000
51543,891.160,10000000
51544,891.169,10000000
51545,891.249,10000000
51546,890.354,10000000
51547,891.075,10000000
51548,889.933,10000000
51549,889.757,10000000
51550,889.876,10000000
51551,890.685,10000000
51552,890.510,10000000
51553,889.830,10000000
51554,890.004,10000000
51555,890.498,10000000
51556,890.299,10000000
51557,889.914,10000000
51558,890.715,10000000
51559,890.572,10000000
51560,889.986,10000000
51561,888.451,10000000
51562,890.895,10000000
51563,890.543,10000000
51564,889.517,10000000
51565,890.598,10000000
51566,891.988,10000000
51567,892.299,10000000
51568,892.418,10000000
51569,892.023,10000000
51570,891.283,10000000
51571,890.725,10000000
51572,892.094,10000000
51573,891.550,10000000
51574,890.725,10000000
51575,890.380,10000000
51576,890.348,10000000
51577,891.203,10000000
51578,891.791,10000000
51579,889.743,10000000
51580,890.136,10000000
51581,888.971,10000000
51582,889.774,10000000
51583,890.743,10000000
51584,889.539,10000000
51585,871.683,10000000
51586,873.058,10000000
51587,884.256,10000000
51588,887.079,10000000
51589,889.168,10000000
51590,890.493,10000000
51591,890.712,10000000
51592,892.128,10000000
51593,892.020,10000000
51594,891.365,10000000
51595,890.203,10000000
51596,889.510,10000000
51597,889.932,10000000
51598,891.431,10000000
51599,890.987,10000000
51600,890.178,10000000
51601,890.797,10000000
51602,892.300,10000000
51603,891.803,10000000
51604,890.825,10000000
51605,890.450,10000000
51606,889.585,10000000
51607,890.536,10000000
51608,891.770,10000000
51609,890.792,10000000
51610,890.474,10000000
51611,890.586,10000000
51612,891.586,10000000
51613,891.249,10000000
51614,890.417,10000000
51615,890.018,10000000
51616,890.253,10000000
51617,888.363,10000000
51618,889.844,10000000
51619,890.032,10000000
51620,889.194,10000000
51621,890.120,10000000
51622,889.469,10000000
51623,890.503,10000000
51624,891.198,10000000
51625,890.360,10000000
51626,889.595,10000000
51627,890.249,10000000
51628,890.909,10000000
51629,891.066,10000000
51630,891.614,10000000
51631,891.483,10000000
51632,890.469,10000000
51633,891.173,10000000
51634,890.987,10000000
51635,892.041,10000000
51636,891.592,10000000
51637,890.719,10000000
51638,885.950,10000000
51639,870.513,10000000
51640,874.752,10000000
51641,886.201,10000000
51642,884.915,10000000
51643,882.894,10000000
51644,888.365,10000000
51645,889.985,10000000
51646,889.909,10000000
51647,889.396,10000000
51648,889.856,10000000
51649,891.251,10000000
51650,889.666,10000000
51651,889.979,10000000
51652,889.668,10000000
51653,890.198,10000000
51654,890.962,10000000
51655,889.999,10000000
51656,889.948,10000000
51657,889.097,10000000
51658,889.630,10000000
51659,890.035,10000000
51660,890.786,10000000
51661,891.566,10000000
51662,891.434,10000000
51663,889.653,10000000
51664,890.218,10000000
51665,890.551,10000000
51666,891.465,10000000
51667,891.481,10000000
51668,891.182,10000000
51669,891.094,10000000
51670,889.714,10000000
51671,889.287,10000000
51672,889.036,10000000
51673,889.697,10000000
51674,889.648,10000000
51675,890.251,10000000
51676,890.122,10000000
51677,890.446,10000000
51678,890.733,10000000
51679,890.294,10000000
51680,889.354,10000000
51681,890.607,10000000
51682,890.361,10000000
51683,889.991,10000000
51684,889.622,10000000
51685,889.578,10000000
51686,889.627,10000000
51687,889.271,10000000
51688,890.120,10000000
51689,890.739,10000000
51690,889.081,10000000
51691,889.279,10000000
51692,884.745,10000000
51693,871.095,10000000
51694,874.822,10000000
51695,884.667,10000000
51696,886.959,10000000
51697,889.294,10000000
51698,889.545,10000000
51699,888.592,10000000
51700,890.437,10000000
51701,889.884,10000000
51702,889.829,10000000
51703,887.792,10000000
51704,886.928,10000000
51705,887.216,10000000
51706,886.296,10000000
51707,885.552,10000000
51708,884.890,10000000
51709,886.827,10000000
51710,889.480,10000000
51711,888.783,10000000
51712,888.903,10000000
51713,889.096,10000000
51714,888.918,10000000
51715,888.385,10000000
51716,888.528,10000000
51717,887.910,10000000
51718,890.383,10000000
51719,890.240,10000000
51720,890.039,10000000
51721,889.031,10000000
51722,890.319,10000000
51723,889.202,10000000
51724,889.109,10000000
51725,890.292,10000000
51726,890.093,10000000
51727,889.754,10000000
51728,888.602,10000000
51729,887.536,10000000
51730,888.018,10000000
51731,889.081,10000000
51732,888.952,10000000
51733,888.682,10000000
51734,889.268,10000000
51735,889.063,10000000
51736,888.994,10000000
51737,889.276,10000000
51738,888.900,10000000
51739,888.353,10000000
51740,887.726,10000000
51741,888.230,10000000
51742,887.501,10000000
51743,887.315,10000000
51744,888.162,10000000
51745,888.729,10000000
51746,881.913,10000000
51747,868.682,10000000
51748,875.060,10000000
51749,885.458,10000000
51750,888.511,10000000
51751,890.050,10000000
51752,890.853,10000000
51753,889.804,10000000
51754,889.547,10000000
51755,889.194,10000000
51756,888.836,10000000
51757,889.213,10000000
51758,890.034,10000000
51759,889.393,10000000
51760,889.103,10000000
51761,889.645,10000000
51762,889.485,10000000
51763,888.604,10000000
51764,887.473,10000000
51765,889.639,10000000
51766,890.034,10000000
51767,889.800,10000000
51768,887.639,10000000
51769,887.893,10000000
51770,888.228,10000000
51771,888.735,10000000
51772,887.669,10000000
51773,888.882,10000000
51774,889.688,10000000
51775,889.869,10000000
51776,888.735,10000000
51777,887.982,10000000
51778,888.099,10000000
51779,888.857,10000000
51780,888.557,10000000
51781,888.505,10000000
51782,890.606,10000000
51783,890.271,10000000
51784,888.616,10000000
51785,889.388,10000000
51786,890.106,10000000
51787,888.959,10000000
51788,890.268,10000000
51789,888.590,10000000
51790,888.536,10000000
51791,888.780,10000000
51792,889.808,10000000
51793,890.173,10000000
51794,889.920,10000000
51795,889.506,10000000
51796,888.672,10000000
51797,888.534,10000000
51798,888.742,10000000
51799,887.196,10000000
51800,879.307,10000000
51801,866.981,10000000
51802,876.196,10000000
51803,885.240,10000000
51804,886.954,10000000
51805,888.091,10000000
51806,889.279,10000000
51807,888.603,10000000
51808,889.218,10000000
51809,889.125,10000000
51810,889.626,10000000
51811,890.493,10000000
51812,890.797,10000000
51813,890.821,10000000
51814,889.666,10000000
51815,889.832,10000000
51816,888.889,10000000
51817,888.666,10000000
51818,890.397,10000000
51819,889.929,10000000
51820,889.347,10000000
51821,890.121,10000000
51822,889.666,10000000
51823,888.104,10000000
51824,888.630,10000000
51825,888.977,10000000
51826,887.752,10000000
51827,887.752,10000000
51828,889.690,10000000
51829,889.087,10000000
51830,887.498,10000000
51831,887.941,10000000
51832,887.851,10000000
51833,888.700,10000000
51834,888.227,10000000
51835,887.502,10000000
51836,887.473,10000000
51837,887.025,10000000
51838,887.903,10000000
51839,888.135,10000000
51840,888.682,10000000
51841,888.238,10000000
51842,888.955,10000000
51843,888.262,10000000
51844,889.585,10000000
51845,888.318,10000000
51846,887.135,10000000
51847,887.800,10000000
51848,888.379,10000000
51849,887.926,10000000
51850,887.579,10000000
51851,887.470,10000000
51852,886.752,10000000
51853,888.160,10000000
51854,879.582,10000000
51855,867.856,10000000
51856,877.758,10000000
51857,885.516,10000000
51858,886.744,10000000
51859,887.275,10000000
51860,887.559,10000000
51861,887.694,10000000
51862,887.733,10000000
51863,889.142,10000000
51864,889.435,10000000
51865,889.261,10000000
51866,888.492,10000000
51867,888.174,10000000
51868,889.229,10000000
51869,889.217,10000000
51870,889.265,10000000
51871,889.503,10000000
51872,889.321,10000000
51873,887.997,10000000
51874,890.202,10000000
51875,890.600,10000000
51876,889.737,10000000
51877,889.646,10000000
51878,891.450,10000000
51879,890.756,10000000
51880,890.594,10000000
51881,890.974,10000000
51882,890.555,10000000
51883,890.280,10000000
51884,889.800,10000000
51885,891.160,10000000
51886,890.772,10000000
51887,890.496,10000000
51888,890.310,10000000
51889,889.984,10000000
51890,889.893,10000000
51891,890.122,10000000
51892,889.141,10000000
51893,890.171,10000000
51894,889.694,10000000
51895,890.651,10000000
51896,890.258,10000000
51897,890.032,10000000
51898,890.516,10000000
51899,890.109,10000000
51900,890.491,10000000
51901,890.903,10000000
51902,890.688,10000000
51903,889.181,10000000
51904,889.337,10000000
51905,888.940,10000000
51906,890.021,10000000
51907,889.832,10000000
51908,879.318,10000000
51909,867.867,10000000
51910,879.635,10000000
51911,886.552,10000000
51912,877.426,10000000
51913,885.395,10000000
51914,888.158,10000000
51915,890.396,10000000
51916,890.504,10000000
51917,889.895,10000000
51918,890.468,10000000
51919,890.141,10000000
51920,890.989,10000000
51921,891.018,10000000
51922,890.617,10000000
51923,889.791,10000000
51924,888.959,10000000
51925,890.203,10000000
51926,889.843,10000000
51927,890.187,10000000
51928,890.631,10000000
51929,889.819,10000000
51930,889.992,10000000
51931,889.676,10000000
51932,890.318,10000000
51933,890.148,10000000
51934,889.485,10000000
51935,889.711,10000000
51936,889.455,10000000
51937,890.405,10000000
51938,889.373,10000000
